rank,ntaname,priority_class,final_score,strategic_potential,roi_months,estimated_monthly_revenue,monthly_profit,safety_margin,revenue_volatility,income_score,transit_score,competition_score,mixed_use_score,subway_score,median_income,daily_pickups,competitor_count,commercial_ratio,subway_ridership
192.0,Williamsbridge-Olinville,Quick ROI,59.49078781931554,41.49978131582035,8.11362145526501,40749.890657910175,18487.428927641613,45.368045482234734,11.188533810852828,36.947627594807976,28.023598820058996,30.0,88.90928204854,36.60881172912777,74337.15311376957,4922,28,0.44454641024270003,42867.433642594355
193.0,University Heights (South)-Morris Heights,Quick ROI,59.405768002080606,41.377502344529205,8.131100106955381,40688.7511722646,18447.68826197199,45.338546233256764,11.70751677017665,26.702703785965674,53.687315634218294,50.0,93.09575514129418,0.0,62043.24454315881,5009,20,0.5345212242935291,10000.0
194.0,Morris Park,Quick ROI,59.29502767386083,41.21833954901045,8.153964083318161,40609.16977450522,18395.960353428396,45.300015872221884,19.10879227863834,41.13703776732998,37.16814159292036,32.5,67.2059149796712,34.597822708216036,79364.44532079597,4953,27,0.33602957489835605,41061.96536654504
195.0,Miller Field,Quick ROI,59.27945116284465,41.19596191417733,8.157188978492616,40597.980957088665,18388.687622107635,45.29458654986844,26.231954301227326,18.18894850878994,58.70206489675516,50.0,74.22259906321712,18.874609740731227,51826.73821054793,5026,20,0.3711129953160856,26945.646522849573
196.0,Long Island City-Hunters Point,Quick ROI,59.222486203817716,41.11414534704005,8.169001506609474,40557.07267352003,18362.09723778802,45.27471049402624,17.071132779845577,46.09960264451038,30.383480825958703,52.5,41.99974692986061,33.56293240620812,85319.52317341245,4930,19,0.7900012653506969,40132.839652761046
197.0,Prospect Lefferts Gardens-Wingate,Quick ROI,59.221847696313624,41.11322846902199,8.169134077649359,40556.614234511,18361.79925243215,45.274487525656106,20.737315849289047,24.96444557855423,39.233038348082594,35.0,75.23542184704044,43.70098063855424,59957.334694265075,4960,26,0.6238228907647978,49234.79111754835
198.0,Inwood,Quick ROI,59.19794433011246,41.078906902261615,8.174099716866765,40539.45345113081,18350.644743235025,45.26613750566771,21.774061731388457,23.332818300448107,42.772861356932154,27.500000000000004,64.30989821222545,57.723226619646695,57999.38196053773,4972,29,0.32154949106112724,61823.97982746205
199.0,Grasmere-Arrochar-South Beach-Dongan Hills,Quick ROI,59.183910654093864,41.05875938912882,8.17701746907514,40529.37969456441,18344.09680146687,45.2612325668707,18.904488905599692,23.888974321381003,0.8849557522123894,40.0,99.67020619009155,59.794968649136784,58666.769185657206,4830,24,0.5016489690495423,63683.992225096394
200.0,Bushwick (West),Quick ROI,59.04428360167391,40.85841202083038,8.206145416236481,40429.20601041519,18278.983906769874,45.21232472896184,10.480227082907218,27.797296800619648,15.634218289085547,47.5,81.98770946949367,44.92043871217151,63356.75616074358,4880,21,0.5900614526525316,50329.621990811895
201.0,Crotona Park East,Quick ROI,59.02402968563658,40.829366666784274,8.210385471650994,40414.68333339214,18269.54416670489,45.20521419404492,18.85855746481567,39.31348058829523,58.70206489675516,45.0,47.16344398832519,15.930334710553284,77176.17670595428,5026,22,0.764182780058374,24302.272984917297
202.0,Snug Harbor,Quick ROI,58.98250056515209,40.769824478119006,8.219091182578975,40384.9122390595,18250.192955388677,45.190621802905504,29.8284637194547,27.605306017480082,68.14159292035397,10.0,86.25627609486739,26.508689877240403,63126.3672209761,5058,36,0.43128138047433695,33799.5325261837
203.0,Woodlawn Cemetery,Quick ROI,58.93339111603696,40.69943681662031,8.229406460902844,40349.71840831016,18227.316965401606,45.17334366736901,16.907635910019426,33.49247990039327,36.57817109144543,37.5,48.93436081014618,50.8526425085549,70190.97588047193,4951,25,0.2446718040507309,55655.561441527374
204.0,Highland Park-Cypress Hills Cemeteries (North),Quick ROI,58.92121028981223,40.681982094038936,8.2319684499167,40340.991047019466,18221.644180562653,45.16905437281996,24.565344231671098,15.189739623726831,56.342182890855455,30.0,82.37691045285413,36.29787021004008,48227.6875484722,5018,28,0.4118845522642707,42588.26998601463
205.0,South Jamaica,Quick ROI,58.88746083588097,40.63362820386136,8.239074129653764,40316.81410193068,18205.92916625494,45.157162270376666,29.833478223057483,21.39947469713392,30.383480825958703,47.5,82.49780532300433,36.66196282967745,55679.3696365607,4930,21,0.5875109733849784,42915.15276233179
206.0,Belmont,Quick ROI,58.689774598991484,40.3506331432353,8.280907930424544,40175.316571617645,18113.95577155147,45.087275763617264,18.012424890986274,26.463329088186693,62.83185840707964,25.0,70.31586948169948,28.105243837588873,61755.99490582403,5040,30,0.3515793474084974,35232.92052404715
207.0,Clinton Hill,Quick ROI,58.64589335258596,40.28787052904461,8.290243447261204,40143.935264522304,18093.5579219395,45.071709593777435,18.291992143763327,53.48822352401893,45.42772861356932,12.5,59.59893378499201,31.952144287886075,94185.86822882271,4981,35,0.29799466892496007,38686.67221135498
208.0,Midtown South-Flatiron-Union Square,Quick ROI,58.5956845576579,40.216082367052564,8.300947293860462,40108.04118352628,18070.226769292083,45.0538750735953,13.02683959159198,27.01092387257918,14.15929203539823,40.0,89.62841211409753,45.93615587356747,62413.10864709502,4875,24,0.44814206057048767,51241.5340367105
209.0,Fort Wadsworth,Quick ROI,58.509932517433455,40.09353574665877,8.319283395842708,40046.76787332939,18030.399117664103,45.02335662816901,11.621381592033925,46.746238086379755,48.96755162241888,27.500000000000004,68.301168016859,14.341453490256056,86095.48570365571,4993,29,0.34150584008429496,22875.773581973477
210.0,John F. Kennedy International Airport,Quick ROI,58.48118422652895,40.05246938458956,8.325446106337182,40026.234692294776,18017.052549991604,45.01310874854777,29.50417535628389,0.0,55.45722713864307,35.0,72.72743930403922,55.25954030627531,30000.0,5015,26,0.6363628034798039,59612.07939703988
211.0,Throgs Neck-Schuylerville,Quick ROI,58.22631991722004,39.68878276814174,8.380424615497521,39844.39138407087,17898.854399646065,44.92189183444707,25.99588501131607,28.73655577572169,30.973451327433626,42.5,75.74613723607531,32.24016486656648,64483.866930866025,4932,23,0.3787306861803766,38945.25742104502
212.0,Jacob Riis Park-Fort Tilden-Breezy Point Tip,Quick ROI,58.146405920644625,39.57488931480307,8.397791502355828,39787.44465740154,17861.839027311,44.89315456449706,12.225276391351356,23.712781983991917,66.07669616519173,27.500000000000004,54.66965348784334,33.654532812951224,58455.3383807903,5051,29,0.7266517325607833,40215.0786042064
213.0,Harlem (North),Quick ROI,58.0055856920618,39.37435910003862,8.428544651942047,39687.17955001931,17796.66670751255,44.84235692557269,27.292097741688227,11.730193523373297,37.75811209439528,50.0,89.31811455324747,27.462355586645565,44076.23222804796,4955,20,0.4465905727662373,34655.73470649518
214.0,Queensbridge-Ravenswood-Dutch Kills,Quick ROI,57.95148549557662,39.29737645219119,8.44041056360714,39648.68822609559,17771.647346962134,44.82278769380664,10.439669733274785,17.194131870264137,55.45722713864307,52.5,61.26075634769932,21.09142302370819,50632.958244316964,5015,19,0.6936962182615034,28935.904060170713
215.0,East Midtown-Turtle Bay,Quick ROI,57.916669215432336,39.24785089776901,8.448061984843603,39623.9254488845,17755.551541774927,44.81017804427245,15.150559292345262,18.345328453462436,10.619469026548673,55.00000000000001,81.36373377519547,46.665324564071746,52014.394144154925,4863,18,0.5931813311240226,51896.18253299967
216.0,Coney Island-Sea Gate,Quick ROI,57.818682524385224,39.108537261290664,8.469659748583767,39554.26863064533,17710.274609919466,44.77462287394725,17.214205150027905,31.22700634188982,20.058997050147493,30.0,94.19998319758645,35.79994393075369,67472.40761026778,4895,28,0.4709999159879322,42141.231194795735
217.0,University Heights (North)-Fordham,Quick ROI,57.732587445828585,38.98621714536061,8.488714262081675,39493.10857268031,17670.5205722422,44.74330132742686,20.903443138309292,48.19307152319492,28.908554572271388,37.5,51.10553173198169,29.952042951551743,87831.6858278339,4925,25,0.7444723413400915,36890.97891115074
218.0,Downtown Brooklyn-DUMBO-Boerum Hill,Quick ROI,57.65182648325566,38.87154940809511,8.506654742402118,39435.77470404755,17633.25355763091,44.713851039982465,25.992092033201075,32.62214673022541,35.39823008849557,5.0,96.73695637065826,40.62911626120452,69146.57607627049,4947,38,0.4836847818532913,46476.867715700835
219.0,Gravesend (West),Quick ROI,57.564627225298864,38.747821010227135,8.526098071256122,39373.91050511357,17593.04182832382,44.68197748872055,15.34420891520984,0.0,49.852507374631266,37.5,93.1080756781509,36.55554091789125,30000.0,4996,25,0.5344596216092455,42819.60704646339
220.0,Springfield Gardens (South)-Brookville,Quick ROI,57.532002042487946,38.70155024438897,8.53339215621815,39350.775122194485,17578.003829426416,44.67003197482667,15.631338775095003,38.839167064488805,66.07669616519173,30.0,50.517638501072646,10.993867350337624,76607.00047738657,5051,28,0.25258819250536324,19870.306861809622
221.0,Kingsbridge Heights-Van Cortlandt Village,Quick ROI,57.49277914013731,38.64593787259665,8.542175375131018,39322.96893629832,17559.929808593908,44.65565618160804,21.271482509308328,22.873893877555158,16.519174041297934,35.0,87.49141568232083,47.49958621300074,57448.67265306619,4883,26,0.5625429215883958,52645.183609287495
222.0,Sunset Park (West),Quick ROI,57.49274185501406,38.64588501584341,8.54218373173798,39322.9425079217,17559.91263014911,44.65564250847103,10.104759113978051,7.817746120552983,65.19174041297934,20.0,97.42627655940336,25.195794595993977,39381.29534466358,5048,32,0.48713138279701684,32620.81361950832
223.0,Greenpoint,Quick ROI,57.419511571342355,38.542100949085196,8.558623497163149,39271.0504745426,17526.18280845269,44.62875985406607,12.269769437872991,47.848211521067356,21.828908554572273,22.5,41.31861838292799,57.582368002323506,87417.85382528082,4901,31,0.7934069080853601,61697.51679741035
224.0,Murray Hill-Broadway Flushing,Quick ROI,57.23479308189563,38.28057901836111,8.600331493681548,39140.289509180555,17441.18818096736,44.5607030496707,11.582713301738314,19.85846420690823,22.71386430678466,40.0,73.26410600183368,48.917871025010356,53830.157048289875,4904,24,0.3663205300091684,53918.52135895108
225.0,The Evergreens Cemetery,Quick ROI,57.176686873834086,38.198392393916,8.613522843773282,39099.196196958,17414.4775280227,44.539221318768654,16.008728707225767,0.0,49.557522123893804,35.0,96.44208980845427,34.1028724893455,30000.0,4995,26,0.48221044904227134,40617.598485820214
226.0,Bedford-Stuyvesant (East),Quick ROI,57.16140348984041,38.17678159739392,8.616998202893912,39088.39079869696,17407.45401915302,44.53356524396321,15.119848625959246,27.845464733073698,47.78761061946903,40.0,57.258154168525046,25.345850824764675,63414.55767968844,4989,24,0.7137092291573748,32755.534275788315
227.0,West Village,Quick ROI,57.15448367924329,38.166997813273134,8.618572513080885,39083.49890663657,17404.27428931377,44.53100355955705,10.308112953851854,8.294769525160815,60.17699115044248,55.00000000000001,85.68518775023186,1.0256451967982563,39953.72343019298,5031,18,0.4284259387511593,10920.825447600932
228.0,Crown Heights (South),Quick ROI,56.938611553211345,37.862053840014994,8.667931126196473,38931.0269200075,17305.167498004874,44.4508374607282,13.552241311915807,31.42304687930674,25.663716814159294,22.5,66.98752984113494,51.62709640593101,67707.65625516808,4914,31,0.33493764920567476,56350.8670490843
229.0,East Elmhurst,Quick ROI,56.89495344303558,37.800446507340105,8.677971692052717,38900.223253670054,17285.145114885538,44.434565329274214,11.179981129674504,20.50395239655337,27.728613569321535,27.500000000000004,70.4239793944543,55.325693925846544,54604.742875864045,4921,29,0.6478801030277285,59671.472193439906
230.0,Baisley Park,Quick ROI,56.86670534251465,37.76059638816569,8.684478735577146,38880.29819408285,17272.193826153853,44.424026122264905,19.551167601282142,32.566279026249816,47.78761061946903,40.0,63.20995966904803,12.90005278676112,69079.53483149978,4989,24,0.6839502016547598,21581.682358116173
231.0,Kissena Park,Quick ROI,56.83858149821877,37.72093068033466,8.690965364973048,38860.46534016733,17259.302471108764,44.41352495403352,25.449165320113444,11.547108776833582,22.123893805309734,45.0,89.31583112607457,40.06000028076567,43856.5305322003,4902,22,0.5534208443696271,45965.91472819562
232.0,Flatlands,Quick ROI,56.73047667689029,37.568545244628496,8.715975704830212,38784.27262231425,17209.777204504266,44.3730822854281,22.961433571049707,57.82385681504915,38.05309734513274,40.0,47.70067551593109,1.7343012222499474,99388.62817805898,4956,24,0.23850337757965545,11557.057649407856
233.0,Rockaway Community Park,Quick ROI,56.28073552904581,36.93604989041158,8.821341607801712,38468.02494520579,17004.216214383763,44.203507298866334,19.058601460033515,38.44941333132945,23.893805309734514,42.5,59.5470065207365,25.564422587609208,76139.29599759534,4908,23,0.7022649673963175,32951.76825804898
234.0,Auburndale,Quick ROI,56.198399360578875,36.820514637025596,8.840864132454731,38410.2573185128,16966.66725703332,44.17223013201686,20.970338680801994,49.393552306107644,6.784660766961652,30.0,64.08629445637008,37.5112511932542,89272.26276732917,4850,28,0.6795685277181496,43677.64484046381
235.0,Highland Park-Cypress Hills Cemeteries (South),Quick ROI,56.034470842919305,36.590729192496944,8.879950008868299,38295.36459624847,16891.986987561508,44.109743217371786,15.470957831949374,8.077006222181426,82.00589970501476,20.0,74.76248083025139,14.77962785705465,39692.40746661771,5105,32,0.37381240415125694,23269.167036838877
236.0,Bedford Park,Quick ROI,56.00255987134567,36.54603580123838,8.887592414096043,38273.01790061919,16877.461635402473,44.09754589833227,22.838443805310234,39.52244894475084,40.41297935103245,17.5,77.83327742330192,17.039180406744496,77426.93873370101,4964,33,0.6108336128834904,25297.795937399354
237.0,Prospect Heights,Quick ROI,55.87516600034537,36.36773506236228,8.918212555608001,38183.86753118114,16819.51389526774,44.04874357353361,21.060514084690972,13.520967137035356,31.858407079646017,45.0,61.73518869215479,41.7776677917551,46225.16056444243,4935,22,0.691324056539226,47508.038612335964
238.0,Morrisania,Quick ROI,55.618717064300284,36.00940809889798,8.980391692557752,38004.70404944899,16703.057632141845,43.94997422005714,19.62964634600449,0.0,47.78761061946903,27.500000000000004,76.58959548692364,47.31723325982813,30000.0,4989,29,0.3829479774346182,52481.46691637
239.0,St. John Cemetery,Quick ROI,55.57023411725512,35.94175536226217,8.99222865015328,37970.87768113108,16681.070492735205,43.931221797974274,27.677688738843298,19.642550907994114,42.772861356932154,2.5,95.84867144105979,37.99622323859123,53571.061089592935,4972,39,0.520756642794701,44113.05330541394
240.0,Chelsea-Hudson Yards,Quick ROI,55.42406843451401,35.737972985239594,9.028073034944626,37868.9864926198,16614.84122020287,43.87453364626196,21.296381249543636,25.702130633275587,54.27728613569322,17.5,53.621482817449696,34.568803385823,60842.5567599307,5011,33,0.2681074140872485,41035.91178523344
241.0,Ocean Hill,Quick ROI,55.159647716145315,35.36999860877411,9.093527173678718,37684.999304387056,16495.24954785159,43.77139406217612,13.193495123001558,23.397458326959192,50.14749262536873,47.5,49.326642705068124,12.960695481001746,58076.94999235103,4997,21,0.7533667864746594,21636.127439360807
242.0,Pelham Bay Park,Quick ROI,54.79838668978098,34.86868991880338,9.184240892251573,37434.34495940169,16332.3242236111,43.62925073571833,13.899927210061128,13.152540882926417,70.20648967551622,20.0,55.46623557162833,26.09660713612142,45783.0490595117,5065,32,0.27733117785814165,33429.564163123985
243.0,Port Richmond,Quick ROI,54.7969723302561,34.86673054886131,9.18459899859103,37433.36527443066,16331.68742837993,43.62869143249458,12.471339972987366,12.493824853004663,37.16814159292036,37.5,57.9707816566049,40.57014384267669,44992.589823605595,4953,25,0.7101460917169755,46423.92220992894
244.0,Sunset Park (East)-Borough Park (West),Quick ROI,54.483472001236166,34.43306584869341,9.264551261969826,37216.532924346706,16190.74640082536,43.50417711864161,17.237257556577624,9.829457314616029,10.029498525073747,42.5,70.23402397498664,54.67349109388328,41795.348777539235,4861,23,0.3511701198749332,59085.92373424179
245.0,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Quick ROI,54.325933195220216,34.215627862986274,9.305165283857324,37107.81393149313,16120.079055470538,43.44119835577149,16.104850321572272,29.477452491326737,46.902654867256636,22.5,60.660018076771784,19.333655275937453,65372.942989592084,4986,31,0.3033000903838589,27357.7781369253
246.0,Hutchinson Metro Center,Quick ROI,54.04472207024587,33.828313058477676,9.378398647261104,36914.15652923884,15994.201744005248,43.32809753173316,16.993635204115606,0.0,40.41297935103245,47.5,43.913335053694794,48.293584651084856,30000.0,4964,21,0.780433324731526,53358.03632816691
247.0,Van Cortlandt Park,Quick ROI,53.62905325262648,33.25775899525886,9.488403216793273,36628.87949762943,15808.77167345913,43.15931005883555,19.575901259906786,43.78223629861693,12.389380530973451,35.0,84.79609750820758,0.5745459408940093,82538.68355834032,4869,26,0.4239804875410379,10515.8280123015
248.0,Concourse-Concourse Village,Quick ROI,53.33863390098885,32.860530314746974,9.566526431789,36430.26515737349,15679.672352292771,43.040236694843834,22.162892418111248,39.41168284448964,32.15339233038348,0.0,44.73037634635195,49.33687342797537,77294.01941338756,4936,40,0.22365188173175976,54294.702202444096
249.0,Brooklyn Navy Yard,Quick ROI,53.32582141106205,32.84303267992931,9.569997295343306,36421.516339964655,15673.985620977026,43.034961737104425,24.120620225460183,27.719283626355168,14.15929203539823,32.5,53.91408537975334,42.47120279648934,63263.1403516262,4875,27,0.2695704268987667,48130.69514419991
250.0,East Flushing,Quick ROI,52.70480272558468,31.997706000190043,9.74073131179402,35998.85300009502,15399.254450061762,42.77706973058591,26.498166324914557,5.940682819044487,47.78761061946903,32.5,48.301855286680386,36.04867439266527,37128.819382853384,4989,27,0.7584907235665981,42364.54169206779
251.0,Highbridge,Quick ROI,52.55289393474118,31.791769813438215,9.783251929982626,35895.884906719104,15332.325189367417,42.71332279232226,20.504899427043078,0.0,41.88790560471977,37.5,59.19549171620119,35.174324675320406,30000.0,4969,25,0.29597745858100594,41579.54950144751
252.0,Soundview-Bruckner-Bronx River,Quick ROI,52.45209867581814,31.655311381518178,9.811632229639155,35827.655690759086,15287.976198993405,42.670880648595116,25.16037159437797,7.010105247247532,32.743362831858406,55.00000000000001,41.3216908489245,30.77929437997967,38412.12629669704,4938,18,0.7933915457553775,37633.68620333971
253.0,Rockaway Beach-Arverne-Edgemere,Quick ROI,52.402039615352905,31.587595776550497,9.825776775866087,35793.79788827525,15265.968627378912,42.64975925446428,20.38284856767216,22.284028505892987,23.008849557522122,42.5,45.412469218780814,30.51474177877852,56740.83420707159,4905,23,0.7729376539060959,37396.17057105722
254.0,Freshkills Park (South),Quick ROI,52.15938158255041,31.259872157159673,9.894812567618095,35629.936078579834,15159.458451076895,42.54697066434123,27.038478702132792,22.756886132942068,18.58407079646018,32.5,84.93469686473358,13.068159674610428,57308.26335953048,4890,27,0.5753265156763321,21732.608917058646
255.0,Gramercy,Quick ROI,51.884425688018965,30.889587783275037,9.973990472919091,35444.79389163752,15039.11602956439,42.429689605594135,12.959361185468525,15.368672630706145,39.233038348082594,45.0,62.82434432868493,3.8858015333961853,48442.407156847374,4960,22,0.6858782783565753,13488.677124845686
256.0,Co-op City,Quick ROI,51.77658148180126,30.744664230487352,10.005325584736722,35372.33211524368,14992.01587490839,42.38345333314224,10.775061513526742,20.785890224549608,36.283185840707965,22.5,91.12145385940154,0.6166821364906381,54943.06826945953,4950,31,0.5443927307029923,10553.657937593001
257.0,Jamaica Estates-Holliswood,Quick ROI,51.66331736800399,30.59264745803229,10.038406660223078,35296.32372901615,14942.610423860497,42.334750039638216,23.9478126554391,40.702606373865166,31.268436578171094,40.0,41.08872365954519,0.0,78843.1276486382,4933,24,0.794556381702274,10000.0
258.0,Mount Hope,Quick ROI,51.33196616945834,30.14905618539361,10.136201312666744,35074.528092696804,14798.443260252923,42.19142513091786,19.765816430669027,20.656383273058587,17.10914454277286,32.5,41.450122861424134,44.22806514680386,54787.659927670305,4885,27,0.7927493856928793,49708.008200558725
259.0,East Flatbush-Rugby,Quick ROI,50.00603513075772,28.391377101281485,10.54318669501676,34195.68855064074,14227.197557916483,41.605237855781965,17.72612761573751,20.016301599528365,8.849557522123893,47.5,41.915612195412955,29.15024183831334,54019.56191943404,4857,21,0.7904219390229352,36171.12094146544
260.0,Mount Hebron & Cedar Grove Cemeteries,Quick ROI,49.96083342049488,28.33196221630344,10.55751586393078,34165.98110815172,14207.887720298619,41.58489602661735,27.602260514105193,13.688118795195356,51.03244837758112,27.500000000000004,54.824343556020104,4.898956542926806,46425.74255423443,5000,29,0.7258782822198995,14398.288867827083
261.0,Morningside Heights,Quick ROI,49.702691647293896,27.99330741937297,10.639939206494823,33996.653709686485,14097.824911296215,41.46827223550945,15.77994703731157,4.0107659466410945,27.728613569321535,20.0,55.569136584764365,45.547613655668684,34812.919135969314,4921,32,0.7221543170761782,50892.700382708725
262.0,Brighton Beach,Quick ROI,46.30487267763375,23.64678620313894,11.824798566374417,31823.39310156947,12685.205516020156,39.86126016020129,12.803645305616367,6.69745853401193,0.2949852507374631,30.0,51.2966714920591,41.094618978398,38036.950240814316,4828,28,0.2564833574602955,46894.796595256106
